Gene stable ID	Gene start (bp)	Gene end (bp)	Strand	GOSlim GOA Accession(s)	GOSlim GOA Description	HGNC symbol	Gene type
ENSG00000089063	5068232	5113103	-1	GO:0005622	intracellular	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0005575	cellular_component	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0005737	cytoplasm	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0005768	endosome	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0005794	Golgi apparatus	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0031410	cytoplasmic vesicle	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0043226	organelle	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0005773	vacuole	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0005783	endoplasmic reticulum	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0006810	transport	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0008150	biological_process	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0016192	vesicle-mediated transport	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0005737	cytoplasm	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0016192	vesicle-mediated transport	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0008150	biological_process	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0006810	transport	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0005794	Golgi apparatus	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0005768	endosome	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0031410	cytoplasmic vesicle	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0043226	organelle	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0005773	vacuole	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0005783	endoplasmic reticulum	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0005575	cellular_component	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0005622	intracellular	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0005623	cell	TMEM230	protein_coding
ENSG00000089063	5068232	5113103	-1	GO:0005575	cellular_component	TMEM230	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0043167	ion binding	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0030154	cell differentiation	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0019899	enzyme binding	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0048856	anatomical structure development	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0005886	plasma membrane	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0005737	cytoplasm	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0009056	catabolic process	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0005829	cytosol	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0005622	intracellular	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0005623	cell	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0005634	nucleus	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0043226	organelle	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0005575	cellular_component	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0000003	reproduction	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0008150	biological_process	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0003674	molecular_function	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0006464	cellular protein modification process	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0003674	molecular_function	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0043167	ion binding	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0043167	ion binding	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0003674	molecular_function	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0003674	molecular_function	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0005623	cell	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0005575	cellular_component	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0005622	intracellular	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0043167	ion binding	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0005829	cytosol	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0005886	plasma membrane	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0005737	cytoplasm	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0003674	molecular_function	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0005575	cellular_component	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0005623	cell	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0005622	intracellular	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0043167	ion binding	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0005829	cytosol	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0005737	cytoplasm	RNF114	protein_coding
ENSG00000124226	49936336	49953892	1	GO:0005886	plasma membrane	RNF114	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0003674	molecular_function	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0008150	biological_process	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0040007	growth	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0043167	ion binding	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005575	cellular_component	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005623	cell	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005622	intracellular	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0043226	organelle	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005654	nucleoplasm	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005634	nucleus	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0016301	kinase activity	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005829	cytosol	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005737	cytoplasm	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0008283	cell proliferation	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0007165	signal transduction	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0006950	response to stress	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0006810	transport	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0008219	cell death	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0055085	transmembrane transport	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0006464	cellular protein modification process	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0043167	ion binding	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0016301	kinase activity	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0006464	cellular protein modification process	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0008150	biological_process	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0003674	molecular_function	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0043226	organelle	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005634	nucleus	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005654	nucleoplasm	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005622	intracellular	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005623	cell	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0043167	ion binding	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005575	cellular_component	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0016301	kinase activity	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0003674	molecular_function	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0008150	biological_process	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0040007	growth	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005737	cytoplasm	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005829	cytosol	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0008283	cell proliferation	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0006950	response to stress	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0008219	cell death	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0006810	transport	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0007165	signal transduction	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0006464	cellular protein modification process	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0055085	transmembrane transport	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0006464	cellular protein modification process	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0008150	biological_process	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0043167	ion binding	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0016301	kinase activity	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0003674	molecular_function	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0003674	molecular_function	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0043167	ion binding	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0016301	kinase activity	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0008150	biological_process	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0006464	cellular protein modification process	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005622	intracellular	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0043167	ion binding	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005575	cellular_component	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0016301	kinase activity	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005623	cell	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005634	nucleus	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005654	nucleoplasm	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0043226	organelle	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0003674	molecular_function	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0008150	biological_process	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0040007	growth	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0055085	transmembrane transport	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005829	cytosol	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005737	cytoplasm	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0008283	cell proliferation	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0006464	cellular protein modification process	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0007165	signal transduction	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0006950	response to stress	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0006810	transport	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0008219	cell death	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0008150	biological_process	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0040007	growth	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0003674	molecular_function	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0043167	ion binding	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005575	cellular_component	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0043226	organelle	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005634	nucleus	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005654	nucleoplasm	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005623	cell	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005622	intracellular	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0016301	kinase activity	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005829	cytosol	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0006950	response to stress	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0008219	cell death	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0006810	transport	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0055085	transmembrane transport	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0007165	signal transduction	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0006464	cellular protein modification process	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005737	cytoplasm	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0008283	cell proliferation	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0055085	transmembrane transport	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0007165	signal transduction	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0006464	cellular protein modification process	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0008283	cell proliferation	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005829	cytosol	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005737	cytoplasm	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0006950	response to stress	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0006810	transport	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0008219	cell death	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0008150	biological_process	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0040007	growth	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0003674	molecular_function	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005623	cell	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005622	intracellular	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0016301	kinase activity	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005575	cellular_component	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0043167	ion binding	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0043226	organelle	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005654	nucleoplasm	SGK2	protein_coding
ENSG00000101049	43558968	43588237	1	GO:0005634	nucleus	SGK2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0003674	molecular_function	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0005623	cell	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0005622	intracellular	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0005575	cellular_component	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0043167	ion binding	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0005829	cytosol	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0005737	cytoplasm	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0005737	cytoplasm	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0043167	ion binding	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0005829	cytosol	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0003674	molecular_function	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0000003	reproduction	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0008150	biological_process	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0005575	cellular_component	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0005622	intracellular	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0005623	cell	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0005622	intracellular	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0005575	cellular_component	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0005623	cell	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0003674	molecular_function	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0005737	cytoplasm	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0043167	ion binding	CNBD2	protein_coding
ENSG00000149646	35954564	36030700	1	GO:0005829	cytosol	CNBD2	protein_coding
ENSG00000124217	50958826	50963931	1	GO:0016874	ligase activity	MOCS3	protein_coding
ENSG00000124217	50958826	50963931	1	GO:0006464	cellular protein modification process	MOCS3	protein_coding
ENSG00000124217	50958826	50963931	1	GO:0051186	cofactor metabolic process	MOCS3	protein_coding
ENSG00000124217	50958826	50963931	1	GO:0009058	biosynthetic process	MOCS3	protein_coding
ENSG00000124217	50958826	50963931	1	GO:0005829	cytosol	MOCS3	protein_coding
ENSG00000124217	50958826	50963931	1	GO:0016779	nucleotidyltransferase activity	MOCS3	protein_coding
ENSG00000124217	50958826	50963931	1	GO:0005737	cytoplasm	MOCS3	protein_coding
ENSG00000124217	50958826	50963931	1	GO:0044281	small molecule metabolic process	MOCS3	protein_coding
ENSG00000124217	50958826	50963931	1	GO:0003674	molecular_function	MOCS3	protein_coding
ENSG00000124217	50958826	50963931	1	GO:0006399	tRNA metabolic process	MOCS3	protein_coding
ENSG00000124217	50958826	50963931	1	GO:0008150	biological_process	MOCS3	protein_coding
ENSG00000124217	50958826	50963931	1	GO:0034641	cellular nitrogen compound metabolic process	MOCS3	protein_coding
ENSG00000124217	50958826	50963931	1	GO:0005575	cellular_component	MOCS3	protein_coding
ENSG00000124217	50958826	50963931	1	GO:0043167	ion binding	MOCS3	protein_coding
ENSG00000124217	50958826	50963931	1	GO:0005623	cell	MOCS3	protein_coding
ENSG00000124217	50958826	50963931	1	GO:0005622	intracellular	MOCS3	protein_coding
ENSG00000180483	31377164	31390603	-1	GO:0006950	response to stress	DEFB119	protein_coding
ENSG00000180483	31377164	31390603	-1	GO:0002376	immune system process	DEFB119	protein_coding
ENSG00000180483	31377164	31390603	-1	GO:0008150	biological_process	DEFB119	protein_coding
